,0,1
1777,viewer,33
1778,ayr,33
1779,everybody,33
1780,relax,33
1781,35yearold,33
1782,circulate,33
1783,jerusalem,33
1784,cache,33
1785,deed,33
1786,truly,33
1787,horrifying,33
1788,terroristheld,33
1789,iguala,33
1790,responds,32
1791,disturbing,32
1792,abort,32
1793,teenager,32
1794,kims,32
1795,fails,32
1796,communist,32
1797,nice,32
1798,flower,32
1799,basket,32
1800,travelled,32
1801,demanded,32
1802,36,32
1803,hard,32
1804,huge,32
1805,spraypainted,32
1806,macklemore,32
1807,awesome,32
1808,marriage,32
1809,paris,32
1810,washington,32
1811,let,32
1812,shebab,32
1813,steak,32
1814,netted,32
1815,130k,32
1816,golfer,32
1817,shiny,32
1818,teach,32
1819,lesson,32
1820,leg,31
1821,wildest,31
1822,smiling,31
1823,greatest,31
1824,basic,31
1825,infiltrating,31
1826,founding,31
1827,fathersera,31
1828,attractive,31
1829,organ,31
1830,kidnaps,31
1831,perth,31
1832,udpated,31
1833,recovering,31
1834,commission,31
1835,crash,31
1836,rock,31
1837,improve,31
1838,impersonator,31
1839,ethnic,31
1840,albanian,31
1841,require,31
1842,appeared,31
1843,ammo,31
1844,vigilante,31
1845,wind,31
1846,employer,31
1847,human,31
1848,directive,31
1849,future,31
1850,allegation,31
1851,retracted,31
1852,dan,31
1853,current,30
1854,palace,30
1855,writing,30
1856,ready,30
1857,nabs,30
1858,filmsteve,30
1859,design,30
1860,investigated,30
1861,grievous,30
1862,bodily,30
1863,harm,30
1864,era,30
1865,brat,30
1866,pack,30
1867,brilliant,30
1868,expensive,30
1869,boast,30
1870,battle,30
1871,satirical,30
1872,burn,30
1873,dubbed,30
1874,shoulder,30
1875,okay,30
1876,laugh,30
1877,pooping,30
1878,12in,30
1879,biggest,29
1880,figment,29
1881,gross,29
1882,carry,29
1883,document,29
1884,pushed,29
1885,past,29
1886,freshman,29
1887,monday,29
1888,abuse,29
1889,miss,29
1890,annual,29
1891,ritual,29
1892,adam,29
1893,eastwood,29
1894,revenge,29
1895,spy,29
1896,major,29
1897,masked,29
1898,kurt,29
1899,sutter,29
1900,anarchy,29
1901,hunnam,29
1902,brad,29
1903,westminster,29
1904,flew,29
1905,join,29
1906,qaedalinked,29
1907,beggar,29
1908,makeover,29
1909,serial,29
1910,disappeared,28
1911,contaminated,28
1912,eggnogchugging,28
1913,partner,28
1914,testy,28
1915,924,28
1916,multiple,28
1917,27yearold,28
1918,resurrected,28
1919,gallery,28
1920,operation,28
1921,vet,28
1922,rule,28
1923,resetting,28
1924,preference,28
1925,wipe,28
1926,grenade,28
1927,channel,28
1928,harder,28
1929,hearttugging,28
1930,generous,28
1931,800m,28
1932,eyed,28
1933,alert,28
1934,oneal,28
1935,lol,28
1936,rich,28
1937,johnston,28
1938,received,28
1939,wounding,28
1940,gentials,28
1941,devoted,28
1942,following,28
1943,advice,28
1944,fit,28
1945,hiphop,28
1946,overpowered,28
1947,unearthed,28
1948,rod,28
1949,outside,28
1950,assassinated,27
1951,porky,27
1952,tackle,27
1953,asbo,27
1954,singing,27
1955,becomes,27
1956,magnet,27
1957,sacha,27
1958,sauda,27
1959,devotee,27
1960,file,27
1961,msg,27
1962,messenger,27
1963,swimmer,27
1964,reporting,27
1965,instruction,27
1966,cry,27
1967,threatening,27
1968,browser,27
1969,planned,27
1970,horrible,27
1971,stage,27
1972,helping,27
1973,dramatic,27
1974,course,27
1975,tiresome,27
1976,plague,27
1977,rodney,27
1978,constantine,27
1979,agonising,27
1980,preparing,27
1981,existing,27
1982,raiddefence,27
1983,dominance,27
1984,gateway,26
1985,helicopter,26
1986,debunked,26
1987,robocopstyle,26
1988,farm,26
1989,must,26
1990,24year,26
1991,alive,26
1992,proven,26
1993,encounter,26
1994,fine,26
1995,sony,26
1996,wfbs,26
1997,bill,26
1998,gertz,26
1999,pacific,26
2000,shore,26
2001,intel,26
2002,rcmp,26
2003,speculation,26
2004,relieved,26
2005,15million,26
2006,streamingvideo,26
2007,calling,26
2008,flavor,26
2009,non,26
2010,le,26
2011,lancement,26
2012,du,26
2013,nouveau,26
2014,ne,26
2015,serum,26
2016,pa,26
2017,devancé,26
2018,à,26
2019,cet,26
2020,prankster,26
2021,learns,26
2022,knife,26
2023,bostoncom,26
2024,racist,26
2025,surviving,26
2026,takeover,26
2027,dismissed,26
2028,ebay,26
2029,worsens,26
2030,attracts,26
2031,declares,26
2032,april,26
2033,scuttlebutt,25
2034,conspiracy,25
2035,lavish,25
2036,pose,25
2037,warn,25
2038,bih,25
2039,primary,25
2040,astonish,25
2041,mechanical,25
2042,norfolk,25
2043,lifesaving,25
2044,elizabeth,25
2045,investigator,25
2046,attacking,25
2047,alleyway,25
2048,blundering,25
2049,ehoh,25
2050,recognise,25
2051,qaida,25
2052,wsj,25
2053,erratic,25
2054,cheaper,25
2055,585,25
2056,suggests,25
2057,1314,25
2058,suggesting,25
2059,promise,25
2060,literally,25
2061,pitt,25
2062,limited,25
2063,palestinian,24
2064,flee,24
2065,reset,24
2066,whiz,24
2067,picker,24
2068,selfless,24
2069,dime,24
2070,unverified,24
2071,fooled,24
2072,came,24
2073,cartel,24
2074,describes,24
2075,intimacy,24
2076,olympic,24
2077,surreal,24
2078,jawdropping,24
2079,wondering,24
2080,isils,24
2081,football,24
2082,trend,24
2083,currently,24
2084,underage,24
2085,argentine,24
2086,min,24
2087,legend,24
2088,rejoin,24
2089,460,24
2090,single,24
2091,great,24
2092,advised,24
2093,choose,24
2094,britishsounding,24
2095,later,24
2096,filed,24
2097,gain,24
2098,ad,24
2099,incident,23
2100,arabian,23
2101,score,23
2102,playing,23
2103,russianmade,23
2104,prada,23
2105,evidence,23
2106,shabab,23
2107,soup,23
2108,considers,23
2109,genuine,23
2110,exactly,23
2111,insider,23
2112,panic,23
2113,hacker,23
2114,travel,23
2115,writer,23
2116,potential,23
2117,beatles,23
2118,murderer,23
2119,ii,23
2120,tipped,23
2121,east,23
2122,blogger,23
2123,rail,23
2124,nationwide,23
2125,recall,23
2126,ebolainfected,23
2127,usda,23
2128,profile,23
2129,wouldbe,22
2130,repeat,22
2131,pioneering,22
2132,rap,22
2133,cheeky,22
2134,bonnet,22
2135,soap,22
2136,opera,22
2137,17yearold,22
2138,highschool,22
2139,jabhat,22
2140,ansar,22
2141,aldeen,22
2142,fitted,22
2143,cannibal,22
2144,facing,22
2145,72million,22
2146,caviar,22
2147,bmw,22
2148,immigrant,22
2149,contrary,22
2150,participate,22
2151,execute,22
2152,oliver,22
2153,ilic,22
2154,razor,22
2155,blade,22
2156,slice,22
2157,tearing,22
2158,drawn,22
2159,thousand,22
2160,lamppost,22
2161,magnetic,22
2162,recent,22
2163,muslim,22
2164,convert,22
2165,solider,22
2166,opened,22
2167,pupil,22
2168,yang,22
2169,hu,22
2170,zhejiang,22
2171,desperation,22
2172,finding,22
2173,south,22
2174,remove,22
2175,heroic,22
2176,58,22
2177,atlantic,22
2178,spec,22
2179,cancelled,22
2180,goddamn,22
2181,banksys,22
2182,illustrated,22
2183,pee,22
2184,kfcs,22
2185,reality,22
2186,chip,22
2187,exchange,22
2188,reconnect,22
2189,millans,22
2190,purchased,22
2191,1995,22
2192,launched,22
2193,pooch,22
2194,register,21
2195,forcibly,21
2196,oh,21
2197,hey,21
2198,heat,21
2199,demand,21
2200,apology,21
2201,erroneous,21
2202,urination,21
2203,wanted,21
2204,responded,21
2205,failing,21
2206,lowpower,21
2207,recharge,21
2208,uptime,21
2209,international,21
2210,prank,21
2211,joined,21
2212,teeoff,21
2213,putting,21
2214,owned,21
2215,hot,21
2216,tub,21
2217,grieving,21
2218,sending,21
2219,dc,21
2220,collector,21
2221,unboxing,21
2222,po,21
2223,127,21
2224,kg,21
2225,267,21
2226,true,21
2227,excited,21
2228,heel,21
2229,exchanged,21
2230,pow,21
2231,beard,21
2232,sky,21
2233,250,21
2234,box,21
2235,win,21
2236,shower,21
2237,medias,21
2238,blew,21
2239,casino,21
2240,blabbed,21
2241,boogie,21
2242,turning,21
2243,convent,21
2244,armed,20
2245,crazy,20
2246,rig,20
2247,applehbo,20
2248,webonly,20
2249,doglovers,20
2250,pillow,20
2251,bowl,20
2252,favourite,20
2253,initial,20
2254,contesting,20
2255,stunned,20
2256,mig,20
2257,spokesman,20
2258,popular,20
2259,islam,20
2260,market,20
2261,campus,20
2262,carlisle,20
2263,512mb,20
2264,ram,20
2265,4gb,20
2266,targeting,20
2267,tinder,20
2268,gene,20
2269,munster,20
2270,predicts,20
2271,4999,20
2272,18k,20
2273,ripfidel,20
2274,tweed,20
2275,jacket,20
2276,nope,20
2277,opposition,20
2278,positive,20
2279,ship,20
2280,wonderful,20
2281,hiding,19
2282,staff,19
2283,80,19
2284,trending,19
2285,clue,19
2286,yum,19
2287,fried,19
2288,abortion,19
2289,left,19
2290,doctor,19
2291,party,19
2292,content,19
2293,sneer,19
2294,tiny,19
2295,epic,19
2296,quit,19
2297,floor,19
2298,unwanted,19
2299,deletion,19
2300,earn,19
2301,relaxes,19
2302,airforce,19
2303,migs,19
2304,exair,19
2305,abdul,19
2306,isislinked,19
2307,reacts,19
2308,poignant,19
2309,troop,19
2310,touch,19
2311,alqaida,19
2312,horse,19
2313,assures,19
2314,omar,19
2315,gonzalez,19
2316,firework,18
2317,ting,18
2318,su,18
2319,spectacular,18
2320,tweedjacket,18
2321,block,18
2322,timeonly,18
2323,prototype,18
2324,disguised,18
2325,monstrous,18
2326,280pound,18
2327,hotbed,18
2328,neck,18
2329,etatsunis,18
2330,mort,18
2331,pendant,18
2332,prêtre,18
2333,affirme,18
2334,que,18
2335,dieu,18
2336,est,18
2337,une,18
2338,royal,18
2339,titchmarsh,18
2340,psychedelic,18
2341,target,18
2342,19yearold,18
2343,looked,18
2344,research,18
2345,younger,18
2346,rampaging,18
2347,lana,18
2348,locked,18
2349,erupts,18
2350,retail,18
2351,unhappy,18
2352,idd,18
2353,dustbin,18
2354,foxnewspress,18
2355,tweeting,18
2356,lawsuit,18
2357,television,18
2358,middle,18
2359,ache,18
2360,rude,17
2361,25m,17
2362,luckily,17
2363,court,17
2364,religious,17
2365,mourned,17
2366,shown,17
2367,sighted,17
2368,raqqa,17
2369,birddropping,17
2370,sold,17
2371,storage,17
2372,noarrest,17
2373,worse,17
2374,offender,17
2375,convicted,17
2376,wels,17
2377,cutoff,17
2378,attempting,17
2379,winning,17
2380,sent,17
2381,reportjose,17
2382,frustrated,17
2383,traveller,17
2384,pas,17
2385,percent,17
2386,baffled,17
2387,statehouse,17
2388,buried,17
2389,15m,17
2390,painted,17
2391,dick,17
2392,worry,17
2393,breakfast,17
2394,club,17
2395,whose,17
2396,lake,16
2397,banning,16
2398,heated,16
2399,robotic,16
2400,kanye,16
2401,term,16
2402,abuzz,16
2403,comment,16
2404,revealing,16
2405,foxnewsfacts,16
2406,digital,16
2407,theyre,16
2408,piper,16
2409,jaffray,16
2410,peg,16
2411,nfls,16
2412,disappears,16
2413,omidyars,16
2414,slims,16
2415,usb,16
2416,shia,16
2417,fatigue,16
2418,alarm,16
2419,country,16
2420,detonate,16
2421,1152015,16
2422,relieve,16
2423,network,16
2424,8ft,16
2425,9in,16
2426,weighing,16
2427,reeled,16
2428,squad,16
2429,1m,16
2430,light,16
2431,anger,16
2432,class,16
2433,pickup,16
2434,carrying,16
2435,yemeni,15
2436,defense,15
2437,ministry,15
2438,unnamed,15
2439,spedup,15
2440,equality,15
2441,resonates,15
2442,vandalized,15
2443,wayward,15
2444,wiser,15
2445,xboy,15
2446,cleaner,15
2447,faster,15
2448,pencil,15
2449,illustration,15
2450,280,15
2451,pound,15
2452,hire,15
2453,dalekstyle,15
2454,robocops,15
2455,clean,15
2456,survive,15
2457,sure,15
2458,trolled,15
2459,thinking,15
2460,canterbury,15
2461,christ,15
2462,church,15
2463,chatham,15
2464,starred,15
2465,traded,15
2466,reaching,15
2467,allowed,15
2468,share,15
2469,pushing,15
2470,growing,15
2471,option,15
2472,heartbroken,15
2473,sheriff,15
2474,ben,15
2475,edelman,15
2476,quoting,15
2477,eastwoods,15
2478,unforgiven,15
2479,skipping,15
2480,widower,15
2481,voice,15
2482,allnew,15
2483,declared,15
2484,antiislamic,15
2485,director,15
2486,many,15
2487,exclusive,15
2488,mag,15
2489,genius,15
2490,investor,15
2491,trash,15
2492,bedroom,15
2493,fatally,15
2494,wounded,15
2495,cougar,14
2496,shocked,14
2497,something,14
2498,book,14
2499,113yearold,14
2500,whoa,14
2501,jihadis,14
2502,elon,14
2503,deceased,14
2504,pro,14
2505,peds,14
2506,compare,14
2507,lance,14
2508,operated,14
2509,crankboosting,14
2510,charging,14
2511,every,14
2512,evander,14
2513,kane,14
2514,nujaifi,14
2515,crime,14
2516,saqlawiyah,14
2517,alsiger,14
2518,outrage,14
2519,prompted,14
2520,msnbc,14
2521,sack,14
2522,prolonged,14
2523,tip,14
2524,choosing,14
2525,kobani,14
2526,asked,14
2527,moved,14
2528,threw,14
2529,mirfield,14
2530,podcast,14
2531,moses,14
2532,whats,14
2533,stuns,14
2534,paying,14
2535,nbcs,13
2536,border2132unrelated,13
2537,popwatch,13
2538,recognized,13
2539,cablefree,13
2540,unless,13
2541,lose,13
2542,expected,13
2543,border2296unrelated,13
2544,returned,13
2545,jesus,13
2546,border2039unrelated,13
2547,border80unrelated,13
2548,avoid,13
2549,border167unrelated,13
2550,perseverance,13
2551,fallen,13
2552,adult,13
2553,border190unrelated,13
2554,border2458unrelated,13
2555,border1565unrelated,13
2556,youre,13
2557,weightless,13
2558,border385unrelated,13
2559,border625unrelated,13
2560,believing,13
2561,border570unrelated,13
2562,email,13
2563,border226unrelated,13
2564,border1498unrelated,13
2565,australia,13
2566,600pound,13
2567,40pound,13
2568,border972unrelated,13
2569,tackling,13
2570,border186unrelated,13
2571,forty,13
2572,wrote,13
2573,border213unrelated,13
2574,border2141unrelated,13
2575,border2056unrelated,13
2576,border1893unrelated,13
2577,sends,13
2578,border564unrelated,13
2579,unbelievable,13
2580,govt,13
2581,border1637unrelated,13
2582,border1483unrelated,13
2583,also,13
2584,border239unrelated,13
2585,shared,13
2586,border2307unrelated,13
2587,border130unrelated,13
2588,suffered,13
2589,xmens,13
2590,stick,13
2591,border220unrelated,13
2592,ebola527unrelated,12
2593,tackled,12
2594,gay,12
2595,basher,12
2596,unleash,12
2597,dakota,12
2598,proof,12
2599,hairy,12
2600,beast,12
2601,helped,12
2602,violent,12
2603,reason,12
2604,rubbish,12
2605,500m,12
2606,reformation,12
2607,banned,12
2608,responding,12
2609,stan,12
2610,beaton,12
2611,engineer,12
2612,treasured,12
2613,drink,12
2614,boost,12
2615,reluctant,12
2616,lie,12
2617,claimed,12
2618,executive,12
2619,warned,12
2620,anchor,12
2621,exaggerating,12
2622,detective,12
2623,trace,12
2624,origin,12
2625,pornographic,12
2626,samuel,12
2627,nix,12
2628,music,12
2629,heavily,12
2630,beaten,12
2631,manipulation,12
2632,1901,12
2633,yield,12
2634,enormous,12
2635,20stone,12
2636,fishing,12
2637,40minute,12
2638,boat,12
2639,codered,12
2640,folk,12
2641,swallow,12
2642,whole,12
2643,videogame,12
2644,treatment,12
2645,extend,12
2646,complained,12
2647,best,12
2648,border2266discuss,12
2649,jean,12
2650,ebola2367unrelated,12
2651,firstever,12
2652,omsk,12
2653,manmagnet,12
2654,foley1034unrelated,11
2655,foley2526unrelated,11
2656,foley1982unrelated,11
2657,ebola720unrelated,11
2658,wrongly,11
2659,sexual,11
2660,consumer,11
2661,24m,11
2662,571458unrelated,11
2663,ebola1013unrelated,11
2664,foley2304unrelated,11
2665,foley2296unrelated,11
2666,majesty,11
2667,foley826unrelated,11
2668,foley139unrelated,11
2669,speculator,11
2670,foley1627unrelated,11
2671,quarantine,11
2672,ebola1899unrelated,11
2673,ebola267unrelated,11
2674,ebola1821unrelated,11
2675,foley874unrelated,11
2676,foley984unrelated,11
2677,twittertrolled,11
2678,ebola559unrelated,11
2679,ebola568unrelated,11
2680,foley511unrelated,11
2681,571374unrelated,11
2682,foley1574unrelated,11
2683,ebola2075discuss,11
2684,ebola93unrelated,11
2685,scandal,11
2686,troubled,11
2687,olympian,11
2688,57105unrelated,11
2689,nasty,11
2690,erase,11
2691,ebola225unrelated,11
2692,572118unrelated,11
2693,egalitarian,11
2694,foley1358unrelated,11
2695,uncensored,11
2696,ebola1921unrelated,11
2697,57752unrelated,11
2698,foley533unrelated,11
2699,571996unrelated,11
2700,572421unrelated,11
2701,foley1120unrelated,11
2702,foley2495discuss,11
2703,foley2287unrelated,11
2704,ebola1034unrelated,11
2705,nut,11
2706,coax,11
2707,grow,11
2708,foley1166unrelated,11
2709,border2261discuss,11
2710,foley2261unrelated,11
2711,ebola2175unrelated,11
2712,lucita,11
2713,sandoval,11
2714,16yearold,11
2715,ebola737unrelated,11
2716,foley1295unrelated,11
2717,ebola1461unrelated,11
2718,guarded,11
2719,ebola1289unrelated,11
2720,foley1857unrelated,11
2721,foley524unrelated,11
2722,foley1549unrelated,11
2723,foley7unrelated,11
2724,foley704unrelated,11
2725,foley1351unrelated,11
2726,kissing,11
2727,5740unrelated,11
2728,57234unrelated,11
2729,foley1905unrelated,11
2730,57754unrelated,11
2731,571979unrelated,11
2732,foley1040unrelated,11
2733,foley1873unrelated,11
2734,ebola2177unrelated,11
2735,foley2404unrelated,11
2736,foley2453unrelated,11
2737,ebola2197unrelated,11
2738,ebola1438unrelated,11
2739,luckiest,11
2740,572340discuss,11
2741,ebola1948unrelated,11
2742,57281unrelated,11
2743,foley2115unrelated,11
2744,foley539unrelated,11
2745,foley26unrelated,11
2746,foley1786unrelated,11
2747,foley938unrelated,11
2748,foley2525unrelated,11
2749,18,11
2750,fakenews,11
2751,singer,11
2752,52,11
2753,ebola950unrelated,11
2754,ebola5unrelated,11
2755,ebola2299unrelated,11
2756,others,11
2757,572420unrelated,11
2758,foley1251unrelated,11
2759,ebola2463unrelated,11
2760,foley2130unrelated,11
2761,foley1009unrelated,11
2762,ebola1004unrelated,11
2763,foley2109unrelated,11
2764,foley1569unrelated,11
2765,foley1720unrelated,11
2766,eerily,11
2767,foley1547unrelated,11
2768,lowenergy,11
2769,ebola1385unrelated,11
2770,ebola2078unrelated,11
2771,foley11unrelated,11
2772,foley115unrelated,11
2773,normal,11
2774,condition,11
2775,ebola1938unrelated,11
2776,ebola75unrelated,11
2777,foley1347unrelated,11
2778,foley1361unrelated,11
2779,foley2127unrelated,11
2780,571107unrelated,11
2781,foley2070unrelated,11
2782,ebola1291unrelated,11
2783,foley1385unrelated,11
2784,shooting1481unrelated,10
2785,shooting321unrelated,10
2786,scotland773unrelated,10
2787,shooting1803unrelated,10
2788,production,10
2789,kick,10
2790,scotland1339unrelated,10
2791,shooting1289unrelated,10
2792,shooting1435unrelated,10
2793,shooting844unrelated,10
2794,shooting900unrelated,10
2795,foley2147discuss,10
2796,scotland2452discuss,10
2797,572351agree,10
2798,newlyfound,10
2799,performing,10
2800,scotland1143unrelated,10
2801,shooting958unrelated,10
2802,70,10
2803,litre,10
2804,please,10
2805,shooting121unrelated,10
2806,scotland551unrelated,10
2807,mourning,10
2808,shooting1252unrelated,10
2809,shooting1438unrelated,10
2810,unbundled,10
2811,desperate,10
2812,visiting,10
2813,base,10
2814,hired,10
2815,makeor,10
2816,shooting968unrelated,10
2817,uploads,10
2818,foley2096discuss,10
2819,scotland1312unrelated,10
2820,brush,10
2821,tired,10
2822,ebola2003discuss,10
2823,shooting195unrelated,10
2824,call,10
2825,shooting2481discuss,10
2826,shooting2354unrelated,10
2827,shooting1403unrelated,10
2828,highend,10
2829,psychoactive,10
2830,ground,10
2831,shooting472unrelated,10
2832,scotland2398unrelated,10
2833,shooting450unrelated,10
2834,dark,10
2835,figure,10
2836,stumbling,10
2837,snowy,10
2838,footprint,10
2839,foley1948discuss,10
2840,shooting1893unrelated,10
2841,shooting2313unrelated,10
2842,shooting1950unrelated,10
2843,humiliates,10
2844,effort,10
2845,tactic,10
2846,shooting1974unrelated,10
2847,shooting2044unrelated,10
2848,sortie,10
2849,hazmatwearing,10
2850,shooting2248unrelated,10
2851,legendary,10
2852,sedated,10
2853,bag,10
2854,better,10
2855,scotland17unrelated,10
2856,shooting2020unrelated,10
2857,shooting776unrelated,10
2858,scotland2314unrelated,10
2859,traveler,10
2860,wary,10
2861,surgical,10
2862,shooting1921unrelated,10
2863,scotland2290unrelated,10
2864,shooting456unrelated,10
2865,ebola2025discuss,10
2866,scotland1806unrelated,10
2867,572398agree,10
2868,daysofdarkness,10
2869,scotland955unrelated,10
2870,include,10
2871,shooting2403unrelated,10
2872,scotland1217unrelated,10
2873,newest,10
2874,tablet,10
2875,shooting1299unrelated,10
2876,shooting346unrelated,10
2877,foley2047discuss,10
2878,kanes,10
2879,winnipeg,10
2880,scotland1336unrelated,10
2881,hurt,10
2882,foley2388discuss,10
2883,unit,10
2884,shooting132unrelated,10
2885,shooting2234unrelated,10
2886,shtty,10
2887,shooting1808unrelated,10
2888,shooting2187unrelated,10
2889,shooting1832unrelated,10
2890,shooting662unrelated,10
2891,printout,10
2892,dm,10
2893,defecates,10
2894,speech,10
2895,scotland1535unrelated,10
2896,shooting1786unrelated,10
2897,busy,10
2898,bite,9
2899,bought,9
2900,biopic2097unrelated,9
2901,ebola2138discuss,9
2902,shooting2434discuss,9
2903,biopic35unrelated,9
2904,ebola1891discuss,9
2905,biopic2455discuss,9
2906,pulled,9
2907,tendon,9
2908,drill,9
2909,border1946discuss,9
2910,biopic1658unrelated,9
2911,biopic137unrelated,9
2912,youd,9
2913,ebola1974discuss,9
2914,1200,9
2915,biopic1368unrelated,9
2916,biopic574unrelated,9
2917,session,9
2918,hardcore,9
2919,knightscope,9
2920,keeping,9
2921,biopic1234unrelated,9
2922,biopic286unrelated,9
2923,biopic1702unrelated,9
2924,everything,9
2925,border2093discuss,9
2926,discussion,9
2927,pregame,9
2928,combat,9
2929,short,9
2930,24th,9
2931,seal,9
2932,sunnyvale,9
2933,biopic1646unrelated,9
2934,biopic1839unrelated,9
2935,biopic1077unrelated,9
2936,biopic296unrelated,9
2937,biopic1406unrelated,9
2938,572080agree,9
2939,biopic687unrelated,9
2940,ebola1807discuss,9
2941,unlucky,9
2942,biopic830unrelated,9
2943,fool,9
2944,biopic1296unrelated,9
2945,biopic932unrelated,9
2946,biopic919unrelated,9
2947,ebola1904discuss,9
2948,biopic1294unrelated,9
2949,biopic2343discuss,9
2950,biopic630unrelated,9
2951,delayed,9
2952,suspiciously,9
2953,foley1744discuss,9
2954,evocative,9
2955,shape,9
2956,trolling,9
2957,scrapped,9
2958,advanced,9
2959,reliability,9
2960,therefore,9
2961,biopic1897unrelated,9
2962,drugged,9
2963,bar,9
2964,luxe,9
2965,viking,9
2966,sweden,9
2967,scotland2418discuss,9
2968,ebola2180discuss,9
2969,biopic571unrelated,9
2970,biopic1939unrelated,9
2971,ranking,9
2972,biopic1854unrelated,9
2973,ankles2210unrelated,8
2974,ankles2327unrelated,8
2975,hilarious,8
2976,special,8
2977,change,8
2978,noise,8
2979,ankles186unrelated,8
2980,scorned,8
2981,loverat,8
2982,ankles1837unrelated,8
2983,ankles1689unrelated,8
2984,ankles818unrelated,8
2985,ankles2329unrelated,8
2986,ankles2042unrelated,8
2987,libel,8
2988,propagandist,8
2989,guitarist,8
2990,foley1679discuss,8
2991,ankles2441unrelated,8
2992,hoax2240unrelated,8
2993,original,8
2994,consistency,8
2995,disconnect,8
2996,wildly,8
2997,disagreement,8
2998,shooting2317discuss,8
2999,ski,8
3000,resort,8
3001,stored,8
3002,ebola2060discuss,8
3003,timetable,8
3004,paramedic,8
3005,transporting,8
3006,exhibiting,8
3007,ankles524unrelated,8
3008,ankles1097unrelated,8
3009,biopic2017discuss,8
3010,scotland2309discuss,8
3011,ankles2385unrelated,8
3012,ankles2087unrelated,8
3013,shooting2345discuss,8
3014,ankles2141unrelated,8
3015,ankles2417discuss,8
3016,ankles1103unrelated,8
3017,ankles1457unrelated,8
3018,terrify,8
3019,shooting2287discuss,8
3020,ebola1689discuss,8
3021,foley1721discuss,8
3022,ankles2344unrelated,8
3023,ankles505unrelated,8
3024,572035agree,8
3025,stroll,8
3026,forest,8
3027,portal,8
3028,publishes,8
3029,ankles1634unrelated,8
3030,journalist1385unrelated,7
3031,journalist874unrelated,7
3032,ubs,7
3033,survey,7
3034,expects,7
3035,fiscal,7
3036,journalist1347unrelated,7
3037,shooting2235discuss,7
3038,palestine,7
3039,accuses,7
3040,flooding,7
3041,forcing,7
3042,kurds693unrelated,7
3043,journalist7unrelated,7
3044,port,7
3045,accessory,7
3046,571831agree,7
3047,border2367discuss,7
3048,journalist1009unrelated,7
3049,somalia1921unrelated,7
3050,journalist984unrelated,7
3051,somalia1746unrelated,7
3052,somalia1936unrelated,7
3053,journalist1574unrelated,7
3054,shooting2220discuss,7
3055,journalist1569unrelated,7
3056,unluckiest,7
3057,somalia1853unrelated,7
3058,plus,7
3059,journalist938unrelated,7
3060,somalia2364discuss,7
3061,somalia1543unrelated,7
3062,journalist26unrelated,7
3063,journalist533unrelated,7
3064,journalist1295unrelated,7
3065,journalist1251unrelated,7
3066,word,7
3067,sexist,7
3068,promotes,7
3069,somalia1355unrelated,7
3070,journalist1120unrelated,7
3071,ankles2153discuss,7
3072,journalist524unrelated,7
3073,somalia882unrelated,7
3074,journalist1547unrelated,7
3075,shooting2250discuss,7
3076,journalist1786unrelated,7
3077,ebola1669discuss,7
3078,somalia1869unrelated,7
3079,journalist11unrelated,7
3080,journalist2261unrelated,7
3081,somalia1024unrelated,7
3082,stripped,7
3083,journalist1358unrelated,7
3084,journalist704unrelated,7
3085,years686unrelated,7
3086,journalist826unrelated,7
3087,journalist2070unrelated,7
3088,journalist2453unrelated,7
3089,journalist115unrelated,7
3090,journalist2115unrelated,7
3091,years217unrelated,7
3092,journalist511unrelated,7
3093,journalist1361unrelated,7
3094,citi,7
3095,550,7
3096,950,7
3097,ankles1972discuss,7
3098,somalia741unrelated,7
3099,journalist1549unrelated,7
3100,ebola1615discuss,7
3101,newfoundland,7
3102,journalist2526unrelated,7
3103,years1844unrelated,7
3104,years1213unrelated,7
3105,scotland2192discuss,7
3106,journalist2127unrelated,7
3107,years2441agree,7
3108,journalist1040unrelated,7
3109,somalia2268unrelated,7
3110,leak,7
3111,par,7
3112,android,7
3113,somalia1931unrelated,7
3114,somalia941unrelated,7
3115,years1323unrelated,7
3116,10000,7
3117,journalist1166unrelated,7
3118,years844unrelated,7
3119,journalist2287unrelated,7
3120,years860unrelated,7
3121,somalia2506unrelated,7
3122,journalist2404unrelated,7
3123,years1242unrelated,7
3124,journalist2525unrelated,7
3125,journalist2495discuss,7
3126,shooting2149discuss,7
3127,journalist2296unrelated,7
3128,developing,7
3129,software,7
3130,tie,7
3131,somalia60unrelated,7
3132,years72unrelated,7
3133,border2385discuss,7
3134,weightlessness,7
3135,journalist2109unrelated,7
3136,barred,7
3137,award,7
3138,journalist1982unrelated,7
3139,journalist1351unrelated,7
3140,journalist2388discuss,7
3141,years7unrelated,7
3142,journalist1720unrelated,7
3143,journalist1627unrelated,7
3144,journalist1034unrelated,7
3145,journalist2130unrelated,7
3146,journalist2304unrelated,7
3147,journalist1857unrelated,7
3148,journalist1873unrelated,7
3149,location,7
3150,spurned,7
3151,journalist139unrelated,7
3152,somalia646unrelated,7
3153,ankles2022discuss,7
3154,journalist1905unrelated,7
3155,busted,7
3156,journalist539unrelated,7
3157,ebola1778discuss,7
3158,richest,6
3159,pornstar,6
3160,5m,6
3161,unwrapping,6
3162,london472unrelated,6
3163,hoax2313unrelated,6
3164,difficulty,6
3165,years2134agree,6
3166,zehafbibeau804unrelated,6
3167,says524unrelated,6
3168,hair867unrelated,6
3169,london527unrelated,6
