,0,1
1776,antiaircraft,38
1777,exec,38
1778,popped,38
1779,run,38
1780,motorcade,38
1781,founder,38
1782,wild,38
1783,misinformation,38
1784,explains,38
1785,digs,38
1786,swarming,38
1787,warns,38
1788,32yearold,38
1789,checks,38
1790,willie,38
1791,lied,38
1792,triggers,37
1793,tickets,37
1794,move,37
1795,addiction,37
1796,moscow,37
1797,felon,37
1798,suit,37
1799,duped,37
1800,swedish,37
1801,villa,37
1802,anyone,37
1803,completely,37
1804,poor,37
1805,havent,37
1806,crossed,37
1807,snake,37
1808,conflicting,37
1809,airliners,37
1810,anniversary,37
1811,islamists,37
1812,overrun,37
1813,furious,37
1814,chewing,37
1815,article,37
1816,71,37
1817,earth,36
1818,experience,36
1819,instagram,36
1820,kardashians,36
1821,weed,36
1822,probe,36
1823,removing,36
1824,pies,36
1825,eliminating,36
1826,size,36
1827,self,36
1828,comfort,36
1829,sparking,36
1830,underwent,36
1831,repair,36
1832,marvels,36
1833,shoot,36
1834,sale,36
1835,websites,36
1836,cool,36
1837,utah,36
1838,setting,36
1839,supporters,36
1840,robots,35
1841,heroes,35
1842,refute,35
1843,aaron,35
1844,sorkin,35
1845,guess,35
1846,100watch,35
1847,touching,35
1848,picture,35
1849,watches,35
1850,nations,35
1851,jilted,35
1852,lover,35
1853,italian,35
1854,pissed,35
1855,infested,35
1856,unfortunately,35
1857,guard,35
1858,luxury,35
1859,tor,35
1860,citizen,35
1861,hailed,35
1862,eyecatching,35
1863,sighting,35
1864,without,35
1865,trademark,35
1866,sunglasses,35
1867,ratinfested,35
1868,biological,34
1869,warfare,34
1870,horizon,34
1871,chill,34
1872,rampage,34
1873,quebec,34
1874,prosecutor,34
1875,1st,34
1876,illness,34
1877,newspaper,34
1878,hidden,34
1879,ended,34
1880,porn,34
1881,oped,34
1882,existed,34
1883,saw,34
1884,bundle,34
1885,ending,34
1886,pour,34
1887,trained,34
1888,assumes,34
1889,duties,34
1890,250000,33
1891,turkeys,33
1892,publish,33
1893,homophobe,33
1894,monitors,33
1895,smartwatch,33
1896,understand,33
1897,pitbull,33
1898,polar,33
1899,bear,33
1900,threatened,33
1901,eye,33
1902,socialmedia,33
1903,avoiding,33
1904,hand,33
1905,variant,33
1906,replaces,33
1907,contingency,33
1908,developed,33
1909,viewer,33
1910,ayr,33
1911,everybody,33
1912,relax,33
1913,35yearold,33
1914,circulate,33
1915,jerusalem,33
1916,china,33
1917,cache,33
1918,deeds,33
1919,truly,33
1920,horrifying,33
1921,terroristheld,33
1922,iguala,33
1923,lands,32
1924,responds,32
1925,disturbing,32
1926,aborts,32
1927,teenager,32
1928,kims,32
1929,fails,32
1930,communist,32
1931,nice,32
1932,flower,32
1933,basket,32
1934,travelled,32
1935,demanded,32
1936,36,32
1937,artists,32
1938,workers,32
1939,hard,32
1940,celebrity,32
1941,huge,32
1942,spraypainted,32
1943,macklemore,32
1944,awesome,32
1945,marriage,32
1946,paris,32
1947,washington,32
1948,let,32
1949,shebab,32
1950,steak,32
1951,netted,32
1952,130k,32
1953,donations,32
1954,keeps,32
1955,golfer,32
1956,shiny,32
1957,teaches,32
1958,lesson,32
1959,rip,31
1960,koreas,31
1961,leg,31
1962,wildest,31
1963,smiling,31
1964,greatest,31
1965,basic,31
1966,infiltrating,31
1967,founding,31
1968,fathersera,31
1969,attractive,31
1970,organ,31
1971,kidnaps,31
1972,perth,31
1973,udpated,31
1974,recovering,31
1975,commission,31
1976,crash,31
1977,presents,31
1978,rock,31
1979,improve,31
1980,impersonator,31
1981,ethnic,31
1982,albanian,31
1983,require,31
1984,appeared,31
1985,ammo,31
1986,vigilantes,31
1987,winds,31
1988,employer,31
1989,vices,31
1990,human,31
1991,directive,31
1992,ban,31
1993,future,31
1994,allegations,31
1995,retracted,31
1996,dan,31
1997,current,30
1998,palace,30
1999,complaints,30
2000,writing,30
2001,ready,30
2002,nabs,30
2003,filmsteve,30
2004,design,30
2005,investigated,30
2006,grievous,30
2007,bodily,30
2008,harm,30
2009,erases,30
2010,brat,30
2011,pack,30
2012,brilliant,30
2013,probes,30
2014,expensive,30
2015,boasts,30
2016,battle,30
2017,satirical,30
2018,points,30
2019,burns,30
2020,monsters,30
2021,dubbed,30
2022,shoulder,30
2023,okay,30
2024,laugh,30
2025,fact,30
2026,month,30
2027,pooping,30
2028,12in,30
2029,biggest,29
2030,figment,29
2031,gross,29
2032,carry,29
2033,pushed,29
2034,past,29
2035,freshman,29
2036,monday,29
2037,abuse,29
2038,misses,29
2039,annual,29
2040,ritual,29
2041,adams,29
2042,eastwood,29
2043,revenge,29
2044,spies,29
2045,major,29
2046,masked,29
2047,kurt,29
2048,sutter,29
2049,sons,29
2050,anarchy,29
2051,hunnam,29
2052,brad,29
2053,westminster,29
2054,flew,29
2055,join,29
2056,qaedalinked,29
2057,beggar,29
2058,makeover,29
2059,serial,29
2060,disappeared,28
2061,contaminated,28
2062,eggnogchugging,28
2063,partner,28
2064,turn,28
2065,testy,28
2066,zeppelins,28
2067,924,28
2068,try,28
2069,multiple,28
2070,analysts,28
2071,27yearold,28
2072,resurrected,28
2073,gallery,28
2074,operation,28
2075,vet,28
2076,rule,28
2077,resetting,28
2078,preferences,28
2079,wipe,28
2080,fuel,28
2081,harder,28
2082,hearttugging,28
2083,generous,28
2084,800m,28
2085,eyed,28
2086,alert,28
2087,oneal,28
2088,thinks,28
2089,lol,28
2090,rich,28
2091,johnston,28
2092,received,28
2093,donation,28
2094,wounding,28
2095,begins,28
2096,hack,28
2097,gentials,28
2098,devoted,28
2099,following,28
2100,advice,28
2101,fit,28
2102,hiphop,28
2103,overpowered,28
2104,unearthed,28
2105,rod,28
2106,outside,28
2107,assassinated,27
2108,porky,27
2109,tackle,27
2110,asbo,27
2111,singing,27
2112,becomes,27
2113,magnet,27
2114,sacha,27
2115,sauda,27
2116,devotees,27
2117,files,27
2118,msg,27
2119,messenger,27
2120,swimmer,27
2121,reporting,27
2122,holds,27
2123,instructions,27
2124,cries,27
2125,threatening,27
2126,browser,27
2127,planned,27
2128,horrible,27
2129,stage,27
2130,helping,27
2131,dramatic,27
2132,marines,27
2133,course,27
2134,tiresome,27
2135,plague,27
2136,rodney,27
2137,constantine,27
2138,agonising,27
2139,preparing,27
2140,existing,27
2141,raiddefence,27
2142,dominance,27
2143,gateway,26
2144,helicopter,26
2145,debunked,26
2146,robocopstyle,26
2147,farm,26
2148,must,26
2149,24year,26
2150,alive,26
2151,proven,26
2152,encounter,26
2153,fine,26
2154,sony,26
2155,wfbs,26
2156,bill,26
2157,gertz,26
2158,chunk,26
2159,pacific,26
2160,shores,26
2161,intel,26
2162,rcmp,26
2163,sharia,26
2164,speculation,26
2165,relieved,26
2166,15million,26
2167,streamingvideo,26
2168,calling,26
2169,flavors,26
2170,non,26
2171,le,26
2172,lancement,26
2173,du,26
2174,nouveau,26
2175,ne,26
2176,sera,26
2177,pas,26
2178,devancé,26
2179,à,26
2180,cet,26
2181,prankster,26
2182,learns,26
2183,buys,26
2184,knife,26
2185,grenades,26
2186,bostoncom,26
2187,racist,26
2188,land,26
2189,surviving,26
2190,takeover,26
2191,dismissed,26
2192,stays,26
2193,ebay,26
2194,worsens,26
2195,attracts,26
2196,declares,26
2197,april,26
2198,fan,25
2199,scuttlebutt,25
2200,conspiracy,25
2201,lavish,25
2202,pose,25
2203,warn,25
2204,bih,25
2205,primary,25
2206,astonish,25
2207,mechanical,25
2208,norfolk,25
2209,lifesaving,25
2210,queen,25
2211,elizabeths,25
2212,investigators,25
2213,attacking,25
2214,alleyway,25
2215,blundering,25
2216,ehoh,25
2217,recognise,25
2218,qaida,25
2219,wsj,25
2220,erratic,25
2221,cheaper,25
2222,585,25
2223,suggests,25
2224,1314,25
2225,suggesting,25
2226,promise,25
2227,literally,25
2228,pitt,25
2229,film,25
2230,limited,25
2231,palestinians,24
2232,flee,24
2233,reset,24
2234,whiz,24
2235,picker,24
2236,selfless,24
2237,dime,24
2238,unverified,24
2239,fooled,24
2240,came,24
2241,cartel,24
2242,describes,24
2243,intimacy,24
2244,olympic,24
2245,surreal,24
2246,fishermans,24
2247,jawdropping,24
2248,wondering,24
2249,channels,24
2250,spreads,24
2251,isils,24
2252,football,24
2253,trends,24
2254,currently,24
2255,underage,24
2256,argentine,24
2257,mins,24
2258,legend,24
2259,rejoin,24
2260,460,24
2261,single,24
2262,great,24
2263,advised,24
2264,choose,24
2265,britishsounding,24
2266,later,24
2267,filed,24
2268,gain,24
2269,ad,24
2270,victims,23
2271,incident,23
2272,arabian,23
2273,scores,23
2274,playing,23
2275,russianmade,23
2276,prada,23
2277,evidence,23
2278,shabab,23
2279,soup,23
2280,considers,23
2281,genuine,23
2282,stars,23
2283,exactly,23
2284,insiders,23
2285,spread,23
2286,panic,23
2287,hacker,23
2288,travel,23
2289,writer,23
2290,potential,23
2291,beatles,23
2292,zeroes,23
2293,murderer,23
2294,reveres,23
2295,ii,23
2296,tipped,23
2297,east,23
2298,blogger,23
2299,restaurants,23
2300,rail,23
2301,nationwide,23
2302,recall,23
2303,ebolainfected,23
2304,birds,23
2305,usda,23
2306,symptom,23
2307,profile,23
2308,wouldbe,22
2309,sets,22
2310,leads,22
2311,repeat,22
2312,pioneering,22
2313,rap,22
2314,cheeky,22
2315,bonnet,22
2316,sales,22
2317,soap,22
2318,opera,22
2319,17yearold,22
2320,highschool,22
2321,jabhat,22
2322,ansar,22
2323,aldeen,22
2324,tweet,22
2325,fitted,22
2326,facing,22
2327,72million,22
2328,caviar,22
2329,drives,22
2330,bmw,22
2331,immigrant,22
2332,contrary,22
2333,participate,22
2334,execute,22
2335,oliver,22
2336,ilic,22
2337,razor,22
2338,blade,22
2339,slice,22
2340,murders,22
2341,tearing,22
2342,drawn,22
2343,thousands,22
2344,lamppost,22
2345,magnetic,22
2346,recent,22
2347,muslim,22
2348,convert,22
2349,solider,22
2350,opened,22
2351,pupil,22
2352,yang,22
2353,hu,22
2354,zhejiang,22
2355,desperation,22
2356,finding,22
2357,south,22
2358,remove,22
2359,heroic,22
2360,58,22
2361,moments,22
2362,dupe,22
2363,atlantic,22
2364,cancelled,22
2365,goddamn,22
2366,banksys,22
2367,illustrated,22
2368,pee,22
2369,kfcs,22
2370,reality,22
2371,chip,22
2372,exchange,22
2373,reconnect,22
2374,millans,22
2375,purchased,22
2376,1995,22
2377,launched,22
2378,pooch,22
2379,registers,21
2380,forcibly,21
2381,oh,21
2382,hey,21
2383,heat,21
2384,cuba,21
2385,demands,21
2386,apology,21
2387,erroneous,21
2388,urination,21
2389,lasts,21
2390,wanted,21
2391,responded,21
2392,failing,21
2393,lowpower,21
2394,recharge,21
2395,uptime,21
2396,international,21
2397,prank,21
2398,joined,21
2399,teeoff,21
2400,putting,21
2401,owned,21
2402,hot,21
2403,tub,21
2404,grieving,21
2405,sending,21
2406,dc,21
2407,collector,21
2408,unboxing,21
2409,po,21
2410,127,21
2411,kg,21
2412,267,21
2413,true,21
2414,excited,21
2415,heels,21
2416,exchanged,21
2417,pow,21
2418,attempts,21
2419,beards,21
2420,sky,21
2421,250,21
2422,box,21
2423,showers,21
2424,medias,21
2425,blew,21
2426,casino,21
2427,blabbed,21
2428,boogie,21
2429,turning,21
2430,convent,21
2431,prices,21
2432,armed,20
2433,crazy,20
2434,rig,20
2435,citizens,20
2436,applehbo,20
2437,webonly,20
2438,doglovers,20
2439,pillow,20
2440,bowl,20
2441,favourite,20
2442,initial,20
2443,forces,20
2444,contesting,20
2445,stunned,20
2446,mig,20
2447,spokesman,20
2448,popular,20
2449,islam,20
2450,market,20
2451,carlisle,20
2452,512mb,20
2453,ram,20
2454,4gb,20
2455,targeting,20
2456,tinder,20
2457,gene,20
2458,munster,20
2459,predicts,20
2460,4999,20
2461,18k,20
2462,ripfidel,20
2463,fuels,20
2464,tweed,20
2465,jacket,20
2466,towns,20
2467,nope,20
2468,russians,20
2469,opposition,20
2470,positive,20
2471,begin,20
2472,ship,20
2473,wonderful,20
2474,hiding,19
2475,staff,19
2476,documents,19
2477,80s,19
2478,starts,19
2479,trending,19
2480,clues,19
2481,yum,19
2482,fried,19
2483,abortion,19
2484,left,19
2485,party,19
2486,content,19
2487,sneers,19
2488,tiny,19
2489,bins,19
2490,epic,19
2491,quit,19
2492,floor,19
2493,witnesses,19
2494,unwanted,19
2495,deletion,19
2496,earn,19
2497,smiths,19
2498,relaxes,19
2499,airforce,19
2500,migs,19
2501,exair,19
2502,abdul,19
2503,pictures,19
2504,isislinked,19
2505,reacts,19
2506,poignant,19
2507,troop,19
2508,touch,19
2509,alqaida,19
2510,wear,19
2511,horses,19
2512,assures,19
2513,animals,19
2514,omar,19
2515,gonzalez,19
2516,fireworks,18
2517,ting,18
2518,su,18
2519,spectacular,18
2520,tweedjacket,18
2521,blocks,18
2522,timeonly,18
2523,prototypes,18
2524,disguised,18
2525,monstrous,18
2526,280pound,18
2527,lovers,18
2528,hotbed,18
2529,necks,18
2530,etatsunis,18
2531,mort,18
2532,pendant,18
2533,prêtre,18
2534,affirme,18
2535,que,18
2536,dieu,18
2537,est,18
2538,une,18
2539,royal,18
2540,titchmarsh,18
2541,psychedelic,18
2542,queens,18
2543,targets,18
2544,19yearold,18
2545,looked,18
2546,research,18
2547,younger,18
2548,rampaging,18
2549,lana,18
2550,locked,18
2551,erupts,18
2552,retail,18
2553,unhappy,18
2554,complaint,18
2555,idd,18
2556,rumour,18
2557,charges,18
2558,dustbin,18
2559,foxnewspress,18
2560,tweeting,18
2561,lawsuit,18
2562,television,18
2563,blurs,18
2564,middle,18
2565,ache,18
2566,rude,17
2567,25m,17
2568,luckily,17
2569,court,17
2570,religious,17
2571,cubas,17
2572,mourned,17
2573,kenyas,17
2574,shown,17
2575,sighted,17
2576,raqqa,17
2577,sites,17
2578,birddropping,17
2579,sold,17
2580,storage,17
2581,noarrest,17
2582,things,17
2583,worse,17
2584,offenders,17
2585,convicted,17
2586,wels,17
2587,superpower,17
2588,cutoff,17
2589,attempting,17
2590,winning,17
2591,sent,17
2592,reportjose,17
2593,frustrated,17
2594,traveller,17
2595,pass,17
2596,percent,17
2597,baffled,17
2598,statehouse,17
2599,buried,17
2600,15m,17
2601,painted,17
2602,dick,17
2603,worry,17
2604,breakfast,17
2605,club,17
2606,whose,17
2607,lake,16
2608,banning,16
2609,heated,16
2610,robotic,16
2611,kanye,16
2612,term,16
2613,animal,16
2614,abuzz,16
2615,popes,16
2616,comments,16
2617,revealing,16
2618,foxnewsfacts,16
2619,digital,16
2620,doctor,16
2621,parliaments,16
2622,theyre,16
2623,piper,16
2624,jaffray,16
2625,pegs,16
2626,nfls,16
2627,disappears,16
2628,omidyars,16
2629,slims,16
2630,usb,16
2631,shia,16
2632,fatigue,16
2633,alarms,16
2634,detonate,16
2635,1152015,16
2636,break,16
2637,relieve,16
2638,broadcast,16
2639,network,16
2640,8ft,16
2641,9in,16
2642,weighing,16
2643,reeled,16
2644,squads,16
2645,1m,16
2646,win,16
2647,lights,16
2648,anger,16
2649,class,16
2650,pickup,16
2651,carrying,16
2652,lines,16
2653,yemeni,15
2654,defense,15
2655,ministry,15
2656,unnamed,15
2657,tbss,15
2658,spedup,15
2659,equality,15
2660,resonates,15
2661,owners,15
2662,chunks,15
2663,vandalized,15
2664,wayward,15
2665,wiser,15
2666,xboy,15
2667,cleaner,15
2668,faster,15
2669,pencil,15
2670,illustration,15
2671,280,15
2672,pound,15
2673,saudis,15
2674,hires,15
2675,dalekstyle,15
2676,robocops,15
2677,clean,15
2678,survive,15
2679,sure,15
2680,trolled,15
2681,thinking,15
2682,goldfishs,15
2683,specs,15
2684,canterbury,15
2685,christ,15
2686,church,15
2687,chatham,15
2688,starred,15
2689,traded,15
2690,reaching,15
2691,allowed,15
2692,share,15
2693,pushing,15
2694,growing,15
2695,heartbroken,15
2696,sheriff,15
2697,ben,15
2698,edelman,15
2699,pilot,15
2700,quoting,15
2701,eastwoods,15
2702,unforgiven,15
2703,skipping,15
2704,widower,15
2705,wifes,15
2706,voice,15
2707,allnew,15
2708,declared,15
2709,antiislamic,15
2710,director,15
2711,many,15
2712,exclusive,15
2713,mags,15
2714,genius,15
2715,investor,15
2716,tigers,15
2717,trash,15
2718,bedroom,15
2719,fatally,15
2720,wounded,15
2721,cougar,14
2722,shocked,14
2723,something,14
2724,book,14
2725,113yearold,14
2726,whoa,14
2727,jihadis,14
2728,elon,14
2729,deceased,14
2730,vandal,14
2731,paints,14
2732,pro,14
2733,peds,14
2734,compares,14
2735,lance,14
2736,operated,14
2737,crankboosting,14
2738,walks,14
2739,charging,14
2740,every,14
2741,evander,14
2742,kane,14
2743,nujaifi,14
2744,crime,14
2745,saqlawiyah,14
2746,alsiger,14
2747,outrage,14
2748,prompted,14
2749,msnbc,14
2750,sack,14
2751,prolonged,14
2752,tips,14
2753,choosing,14
2754,kobani,14
2755,civilians,14
2756,asked,14
2757,moved,14
2758,threw,14
2759,mirfield,14
2760,podcast,14
2761,moses,14
2762,whats,14
2763,stuns,14
2764,paying,14
2765,nbcs,13
2766,border2132unrelated,13
2767,popwatch,13
2768,fights,13
2769,recognized,13
2770,cablefree,13
2771,unless,13
2772,lose,13
2773,expected,13
2774,border2296unrelated,13
2775,returned,13
2776,jesus,13
2777,border2039unrelated,13
2778,border80unrelated,13
2779,chinas,13
2780,avoid,13
2781,sharias,13
2782,border167unrelated,13
2783,perseverance,13
2784,fallen,13
2785,adult,13
2786,border190unrelated,13
2787,border2458unrelated,13
2788,border1565unrelated,13
2789,youre,13
2790,weightless,13
2791,border385unrelated,13
2792,border625unrelated,13
2793,believing,13
2794,border570unrelated,13
2795,border226unrelated,13
2796,border1498unrelated,13
2797,australia,13
2798,600pound,13
2799,40pound,13
2800,border972unrelated,13
2801,tackling,13
2802,border186unrelated,13
2803,forty,13
2804,wrote,13
2805,border213unrelated,13
2806,border2141unrelated,13
2807,border2056unrelated,13
2808,border1893unrelated,13
2809,sends,13
2810,border564unrelated,13
2811,unbelievable,13
2812,govt,13
2813,border1637unrelated,13
2814,border1483unrelated,13
2815,also,13
2816,tonight,13
2817,border239unrelated,13
2818,shared,13
2819,border2307unrelated,13
2820,border130unrelated,13
2821,suffered,13
2822,xmens,13
2823,objects,13
2824,stick,13
2825,border220unrelated,13
2826,ebola527unrelated,12
2827,tackled,12
2828,gay,12
2829,basher,12
2830,unleash,12
2831,dakota,12
2832,proof,12
2833,hairy,12
2834,beast,12
2835,helped,12
2836,violent,12
2837,reason,12
2838,rubbish,12
2839,500m,12
2840,reformation,12
2841,banned,12
2842,responding,12
2843,tweets,12
2844,stan,12
2845,beaton,12
2846,engineers,12
2847,treasured,12
2848,drinks,12
2849,boost,12
2850,reluctant,12
2851,cannibals,12
2852,lie,12
2853,claimed,12
2854,executives,12
2855,warned,12
2856,anchor,12
2857,exaggerating,12
2858,detectives,12
2859,trace,12
2860,origin,12
2861,pornographic,12
2862,revere,12
2863,samuel,12
2864,nix,12
2865,country,12
2866,music,12
2867,heavily,12
2868,beaten,12
2869,manipulation,12
2870,1901,12
2871,yields,12
2872,enormous,12
2873,20stone,12
2874,fishing,12
2875,40minute,12
2876,boat,12
2877,codered,12
2878,folks,12
2879,monster,12
2880,swallow,12
2881,whole,12
2882,videogame,12
2883,treatment,12
2884,extend,12
2885,complained,12
2886,best,12
2887,present,12
2888,border2266discuss,12
2889,jean,12
2890,ebola2367unrelated,12
2891,firstever,12
2892,omsk,12
2893,manmagnet,12
2894,foley1034unrelated,11
2895,foley2526unrelated,11
2896,foley1982unrelated,11
2897,ebola720unrelated,11
2898,wrongly,11
2899,sexual,11
2900,consumers,11
2901,24m,11
2902,571458unrelated,11
2903,ebola1013unrelated,11
2904,foley2304unrelated,11
2905,foley2296unrelated,11
2906,majestys,11
2907,foley826unrelated,11
2908,foley139unrelated,11
2909,speculators,11
2910,foley1627unrelated,11
2911,area,11
2912,quarantine,11
2913,ebola1899unrelated,11
2914,ebola267unrelated,11
2915,ebola1821unrelated,11
2916,foley874unrelated,11
2917,foley984unrelated,11
2918,twittertrolled,11
2919,ebola559unrelated,11
2920,ebola568unrelated,11
2921,foley511unrelated,11
2922,571374unrelated,11
2923,foley1574unrelated,11
2924,ebola2075discuss,11
2925,ebola93unrelated,11
2926,scandal,11
2927,troubled,11
2928,olympians,11
2929,57105unrelated,11
2930,nasty,11
2931,erase,11
2932,ebola225unrelated,11
2933,572118unrelated,11
2934,egalitarian,11
2935,foley1358unrelated,11
2936,uncensored,11
2937,ebola1921unrelated,11
2938,57752unrelated,11
2939,foley533unrelated,11
2940,571996unrelated,11
2941,572421unrelated,11
2942,foley1120unrelated,11
2943,foley2495discuss,11
2944,foley2287unrelated,11
2945,ebola1034unrelated,11
2946,nuts,11
2947,coaxes,11
2948,grow,11
2949,foley1166unrelated,11
2950,border2261discuss,11
2951,foley2261unrelated,11
2952,ebola2175unrelated,11
2953,lucita,11
2954,sandoval,11
2955,16yearold,11
2956,ebola737unrelated,11
2957,foley1295unrelated,11
2958,ebola1461unrelated,11
2959,campus,11
2960,guarded,11
2961,ebola1289unrelated,11
2962,foley1857unrelated,11
2963,foley524unrelated,11
2964,foley1549unrelated,11
2965,foley7unrelated,11
2966,foley704unrelated,11
2967,foley1351unrelated,11
2968,kissing,11
2969,5740unrelated,11
2970,57234unrelated,11
2971,foley1905unrelated,11
2972,57754unrelated,11
2973,571979unrelated,11
2974,foley1040unrelated,11
2975,foley1873unrelated,11
2976,ebola2177unrelated,11
2977,foley2404unrelated,11
2978,foley2453unrelated,11
2979,ebola2197unrelated,11
2980,ebola1438unrelated,11
2981,luckiest,11
2982,572340discuss,11
2983,ebola1948unrelated,11
2984,57281unrelated,11
2985,foley2115unrelated,11
2986,foley539unrelated,11
2987,foley26unrelated,11
2988,foley1786unrelated,11
2989,foley938unrelated,11
2990,foley2525unrelated,11
2991,8s,11
2992,option,11
2993,18,11
2994,fakenews,11
2995,singer,11
2996,52,11
2997,ebola950unrelated,11
2998,ebola5unrelated,11
2999,ebola2299unrelated,11
3000,others,11
3001,572420unrelated,11
3002,foley1251unrelated,11
3003,ebola2463unrelated,11
3004,foley2130unrelated,11
3005,foley1009unrelated,11
3006,ebola1004unrelated,11
3007,foley2109unrelated,11
3008,foley1569unrelated,11
3009,foley1720unrelated,11
3010,eerily,11
3011,foley1547unrelated,11
3012,lowenergy,11
3013,ebola1385unrelated,11
3014,ebola2078unrelated,11
3015,foley11unrelated,11
3016,foley115unrelated,11
3017,normal,11
3018,conditions,11
3019,ebola1938unrelated,11
3020,ebola75unrelated,11
3021,foley1347unrelated,11
3022,foley1361unrelated,11
3023,foley2127unrelated,11
3024,571107unrelated,11
3025,foley2070unrelated,11
3026,ebola1291unrelated,11
3027,foley1385unrelated,11
3028,shooting1481unrelated,10
3029,shooting321unrelated,10
3030,scotland773unrelated,10
3031,shooting1803unrelated,10
3032,production,10
3033,kicks,10
3034,scotland1339unrelated,10
3035,cannibal,10
3036,shooting1289unrelated,10
3037,shooting1435unrelated,10
3038,shooting844unrelated,10
3039,shooting900unrelated,10
3040,foley2147discuss,10
3041,scotland2452discuss,10
3042,572351agree,10
3043,newlyfound,10
3044,document,10
3045,performing,10
3046,scotland1143unrelated,10
3047,shooting958unrelated,10
3048,70s,10
3049,point,10
3050,litres,10
3051,please,10
3052,shooting121unrelated,10
3053,scotland551unrelated,10
3054,mourning,10
3055,shooting1252unrelated,10
3056,shooting1438unrelated,10
3057,unbundled,10
3058,desperate,10
3059,visiting,10
3060,base,10
3061,hired,10
3062,makeor,10
3063,shooting968unrelated,10
3064,films,10
3065,uploads,10
3066,foley2096discuss,10
3067,scotland1312unrelated,10
3068,brush,10
3069,tired,10
3070,ebola2003discuss,10
3071,shooting195unrelated,10
3072,calls,10
3073,shooting2481discuss,10
3074,shooting2354unrelated,10
3075,shooting1403unrelated,10
3076,highend,10
3077,psychoactive,10
3078,grounds,10
3079,shooting472unrelated,10
3080,scotland2398unrelated,10
3081,shooting450unrelated,10
3082,dark,10
3083,figure,10
3084,stumbling,10
3085,snowy,10
3086,footprint,10
3087,foley1948discuss,10
3088,shooting1893unrelated,10
3089,shooting2313unrelated,10
3090,shooting1950unrelated,10
3091,humiliates,10
3092,scorpions,10
3093,effort,10
3094,tactic,10
3095,shooting1974unrelated,10
3096,shooting2044unrelated,10
3097,sorties,10
3098,hazmatwearing,10
3099,shooting2248unrelated,10
3100,rips,10
3101,legendary,10
3102,sedated,10
3103,bag,10
3104,better,10
3105,scotland17unrelated,10
3106,shooting2020unrelated,10
3107,shooting776unrelated,10
3108,scotland2314unrelated,10
3109,travelers,10
3110,wary,10
3111,surgical,10
3112,masks,10
3113,shooting1921unrelated,10
3114,scotland2290unrelated,10
3115,shooting456unrelated,10
3116,ebola2025discuss,10
3117,scotland1806unrelated,10
3118,572398agree,10
3119,daysofdarkness,10
3120,scotland955unrelated,10
3121,include,10
3122,shooting2403unrelated,10
3123,scotland1217unrelated,10
3124,newest,10
3125,tablet,10
3126,shooting1299unrelated,10
3127,shooting346unrelated,10
3128,foley2047discuss,10
3129,kanes,10
3130,winnipeg,10
3131,scotland1336unrelated,10
3132,hurt,10
3133,foley2388discuss,10
3134,units,10
3135,shooting132unrelated,10
3136,shooting2234unrelated,10
3137,shtty,10
3138,shooting1808unrelated,10
3139,shooting2187unrelated,10
3140,shooting1832unrelated,10
3141,shooting662unrelated,10
3142,printout,10
3143,dms,10
3144,defecates,10
3145,speech,10
3146,scotland1535unrelated,10
3147,shooting1786unrelated,10
3148,busy,10
3149,bite,9
3150,bought,9
3151,friend,9
3152,biopic2097unrelated,9
3153,ebola2138discuss,9
3154,shooting2434discuss,9
3155,biopic35unrelated,9
3156,ebola1891discuss,9
3157,biopic2455discuss,9
3158,pull,9
3159,weeks,9
3160,pulled,9
3161,tendon,9
3162,drill,9
3163,border1946discuss,9
3164,biopic1658unrelated,9
3165,biopic137unrelated,9
3166,youd,9
3167,ebola1974discuss,9
3168,1200,9
3169,biopic1368unrelated,9
3170,biopic574unrelated,9
3171,session,9
3172,hardcore,9
3173,knightscope,9
3174,keeping,9
3175,campuses,9
3176,biopic1234unrelated,9
3177,biopic286unrelated,9
3178,biopic1702unrelated,9
3179,everything,9
3180,border2093discuss,9
3181,discussion,9
3182,pregame,9
3183,combats,9
3184,short,9
3185,24th,9
3186,seals,9
3187,sunnyvale,9
3188,biopic1646unrelated,9
3189,biopic1839unrelated,9
3190,biopic1077unrelated,9
3191,biopic296unrelated,9
3192,biopic1406unrelated,9
3193,572080agree,9
3194,biopic687unrelated,9
3195,ebola1807discuss,9
3196,unlucky,9
3197,biopic830unrelated,9
3198,fools,9
3199,biopic1296unrelated,9
3200,biopic932unrelated,9
3201,biopic919unrelated,9
3202,ebola1904discuss,9
3203,biopic1294unrelated,9
3204,biopic2343discuss,9
3205,biopic630unrelated,9
3206,freaks,9
3207,delayed,9
3208,suspiciously,9
3209,foley1744discuss,9
3210,evocative,9
3211,shape,9
3212,trolling,9
3213,nasas,9
3214,scrapped,9
3215,advanced,9
3216,reliability,9
3217,therefore,9
3218,biopic1897unrelated,9
3219,drugged,9
3220,bar,9
3221,luxe,9
3222,viking,9
3223,sweden,9
3224,buildings,9
3225,scotland2418discuss,9
3226,ebola2180discuss,9
3227,biopic571unrelated,9
3228,biopic1939unrelated,9
3229,rankings,9
3230,biopic1854unrelated,9
3231,ankles2210unrelated,8
3232,ankles2327unrelated,8
3233,hilarious,8
3234,special,8
3235,change,8
3236,noise,8
3237,ankles186unrelated,8
3238,nelsons,8
3239,scorned,8
3240,loverat,8
3241,ankles1837unrelated,8
3242,ankles1689unrelated,8
3243,ankles818unrelated,8
3244,ankles2329unrelated,8
3245,ankles2042unrelated,8
3246,flood,8
3247,libel,8
3248,propagandists,8
